seg_id,time_to_failure
seg_ca6d70,2.1079788
seg_ca8389,3.7287843
seg_ca88e3,9.839375
seg_ca9e39,3.7132382
seg_caa919,5.8904233
seg_cacd0a,4.739174
seg_cacd58,4.453526
seg_cb0e21,10.075642
seg_cb806c,4.370385
seg_cbcce9,5.2424736
seg_cbfb19,6.151209
seg_cc096e,10.204311
seg_cc2c46,5.0581045
seg_cc2e9b,4.335104
seg_cc4199,9.515339
seg_cc4932,8.917763
seg_cc4950,2.3256779
seg_cc667b,3.9546432
seg_cc7a19,3.0430145
seg_cc7e39,7.9297647
seg_ccdc28,2.8786166
seg_cd0691,2.3686233
seg_cd2b34,4.7911434
seg_cd2b53,2.0370398
seg_cd352f,9.497612
seg_cd43b4,9.824841
seg_cd699e,3.081715
seg_cd9f9b,6.681529
seg_cdadb5,8.762709
seg_cdf88e,3.0562587
seg_ce00bb,5.8087654
seg_ce46ba,2.8247743
seg_ce472b,8.305548
seg_ce5520,2.666882
seg_ce5832,3.889751
seg_ce72e2,4.4416847
seg_ce7537,2.852064
seg_ce9f59,3.140902
seg_cea185,4.334904
seg_ceab44,6.3728366
seg_ceb942,2.19939
seg_cec2f2,5.9790783
seg_cecd29,5.551138
seg_ced992,1.8872969
seg_cedf3e,8.141476
seg_cee7d0,10.135546
seg_cf0e43,4.5494027
seg_cf1371,2.5901837
seg_cf25d2,3.0454187
seg_cf3825,3.2274952
seg_cf5764,7.040223
seg_cf646e,5.6258745
seg_cf74e8,1.7470899
seg_cf9a49,4.755558
seg_cfed24,3.6204338
seg_cff594,2.3502717
seg_d014a3,10.019408
seg_d0598e,3.2971385
seg_d062a6,11.209393
seg_d07c62,3.4860477
seg_d07ce8,10.215271
seg_d098df,8.45486
seg_d0c280,1.4413633
seg_d0c8e2,2.9315724
seg_d0f262,4.880477
seg_d0f803,3.9608552
seg_d1045e,10.494135
seg_d11ca8,8.888576
seg_d14524,4.819435
seg_d146a6,3.4709272
seg_d16534,6.692853
seg_d19980,7.1462555
seg_d1a281,5.036315
seg_d1a2b9,2.7040396
seg_d1a8b3,2.4332535
seg_d1abaa,10.002699
seg_d1b91e,6.374314
seg_d1ca05,11.090337
seg_d1cb37,11.3481045
seg_d1eee8,9.7842
seg_d1fbb8,9.573126
seg_d21066,3.607403
seg_d21eb6,7.079263
seg_d24095,8.59075
seg_d247da,4.6202364
seg_d2551a,12.08572
seg_d26f7d,11.424204
seg_d27193,3.4326487
seg_d27812,3.973991
seg_d29a4b,3.4271934
seg_d2a533,5.9924135
seg_d2ad9a,1.7203326
seg_d2cb02,5.195987
seg_d2db6b,4.324342
seg_d2f588,9.65366
seg_d30a9d,2.1687503
seg_d31583,9.368816
seg_d320f5,3.7807937
seg_d328bb,3.0379648
seg_d32f71,4.8883486
seg_d32f8a,4.439277
seg_d35274,2.9706392
seg_d356ab,3.4795523
seg_d35e50,5.9867535
seg_d36055,9.263399
seg_d36342,6.7142725
seg_d36681,8.523222
seg_d36737,3.6715827
seg_d37b05,5.929781
seg_d39131,8.6936
seg_d398df,4.7577205
seg_d3992e,9.824944
seg_d3bb14,3.2223155
seg_d3d8fc,3.353702
seg_d3f6b0,3.757634
seg_d3f967,3.9290395
seg_d40bb2,10.641591
seg_d41daa,9.270033
seg_d42c77,6.1664677
seg_d44589,3.7154894
seg_d47aba,3.2819488
seg_d4c763,5.2885466
seg_d4dec8,5.9291534
seg_d4ea17,6.6831408
seg_d508db,5.179071
seg_d516e3,8.938347
seg_d56ae2,6.566517
seg_d56d32,7.8535223
seg_d59e4e,3.6431909
seg_d5b100,4.0150356
seg_d5d3a1,4.4282913
seg_d5dbc1,3.160447
seg_d5df41,6.1726103
seg_d5f344,4.0699463
seg_d60d18,4.913704
seg_d62e9c,2.8383355
seg_d63175,5.5425773
seg_d661ce,3.5364308
seg_d668c0,7.794428
seg_d68930,10.954889
seg_d693b0,8.7321005
seg_d6b198,4.4729524
seg_d6b386,7.953822
seg_d6b546,7.2362566
seg_d6dad6,5.544999
seg_d6ea73,3.9691954
seg_d702b2,6.8150206
seg_d71352,11.051827
seg_d740b2,10.311323
seg_d753f8,2.8565526
seg_d78093,3.8753986
seg_d78e7d,1.5306562
seg_d795ab,6.264092
seg_d7967e,10.395987
seg_d7a805,6.019466
seg_d7ab50,4.3817554
seg_d7f015,5.1255193
seg_d7f53a,4.611872
seg_d8014d,5.159547
seg_d83890,3.4268346
seg_d85e2e,5.141903
seg_d86eb6,2.762342
seg_d88da7,7.5416484
seg_d89369,3.0936263
seg_d90c5f,2.6529644
seg_d91492,6.247814
seg_d9190c,3.742744
seg_d9352b,6.4220204
seg_d962cc,11.461378
seg_d9750c,4.675459
seg_d9a2bb,4.1761928
seg_d9b162,6.6648846
seg_d9bb68,5.6886997
seg_d9ce67,2.6168792
seg_d9d0e4,4.4466524
seg_d9dab4,12.177546
seg_da21ee,9.557294
seg_da7c3b,8.225561
seg_da80c4,9.0121565
seg_da8b88,4.4475584
seg_dab0f9,5.467658
seg_dad4f2,5.226266
seg_db3446,7.1878057
seg_db3a95,3.8222122
seg_db3fbe,10.5504055
seg_db4185,3.8121517
seg_db606c,5.4463863
seg_db694a,4.636133
seg_db6d5f,6.8646703
seg_db90c0,3.5298681
seg_dbbb44,5.88334
seg_dbc615,3.6186974
seg_dbf3f2,2.9414654
seg_dc188b,4.79596
seg_dc1cf0,9.401092
seg_dc23c0,9.229718
seg_dc4698,3.6769514
seg_dc5e63,3.4589949
seg_dc6e94,4.2370605
seg_dc73b8,3.2892194
seg_dc7e0d,2.918101
seg_dca2c2,11.709272
seg_dcb51d,3.732909
seg_dcbe02,3.6873908
seg_dcd9df,2.5496597
seg_dcee28,4.69946
seg_dceeca,3.82745
seg_dcf242,6.135127
seg_dcfb4b,10.950148
seg_dd0b11,3.2498772
seg_dd4594,4.188857
seg_dd699c,1.9447451
seg_dd780d,4.2136326
seg_dd8805,6.6464424
seg_ddbadc,10.356848
seg_ddc800,9.114257
seg_ddd206,5.562742
seg_ddddf0,3.6172976
seg_de225c,10.347111
seg_de3237,9.095817
seg_de3d5e,3.2352762
seg_de4e1d,4.76471
seg_de8180,1.9334965
seg_de98fa,2.8485029
seg_de9e32,10.61577
seg_df0df7,8.474588
seg_df352f,2.7257886
seg_df45b0,6.485942
seg_df8385,3.3617325
seg_df8e0a,6.5389805
seg_df99d4,4.21685
seg_dff078,5.4407854
seg_e00465,8.373138
seg_e051bc,4.0725784
seg_e05de2,2.3327413
seg_e067ab,7.383129
seg_e09301,2.7843027
seg_e0c329,4.1334763
seg_e0ce38,6.7473583
seg_e0cfd4,5.0111856
seg_e0f296,7.3543377
seg_e10d3b,8.026569
seg_e13bd8,4.2104244
seg_e14149,5.021354
seg_e1468f,10.962473
seg_e15cb9,6.486073
seg_e197b8,5.493377
seg_e1a9e0,9.263837
seg_e1daa0,4.8642464
seg_e1f045,4.53034
seg_e1f081,8.137164
seg_e20d76,4.584074
seg_e217fc,4.478236
seg_e2209b,4.022573
seg_e24496,7.721837
seg_e24f69,4.723381
seg_e256bd,3.644606
seg_e25aca,4.027336
seg_e266f4,4.7872686
seg_e27c0a,4.294362
seg_e29670,3.1609178
seg_e2b8b1,9.933354
seg_e2c82c,3.3551435
seg_e3005e,2.6538997
seg_e30e44,2.361486
seg_e30ef5,3.4896321
seg_e34052,3.418541
seg_e37b8e,5.633764
seg_e3b1f1,6.017639
seg_e3ca24,6.9052267
seg_e3cf1a,4.5440607
seg_e3d751,-1.0942917
seg_e3dafa,10.673321
seg_e3e762,8.067474
seg_e40348,6.2764063
seg_e405fe,2.4692802
seg_e40d64,7.783926
seg_e41fc9,3.9777594
seg_e47d2b,2.977312
seg_e481c7,4.871743
seg_e48c23,6.9015446
seg_e49750,4.962264
seg_e4c15a,5.1520762
seg_e4f203,5.17229
seg_e4f403,3.837161
seg_e50f16,10.307047
seg_e52f8c,4.675125
seg_e53a52,3.7893062
seg_e54932,6.619871
seg_e5750a,10.799103
seg_e59dca,7.559783
seg_e5b510,3.3851495
seg_e5c033,6.0399437
seg_e5deec,2.9295602
seg_e5e238,2.3046606
seg_e5f9ec,7.6433883
seg_e5fbc1,0.40240616
seg_e60719,9.152096
seg_e6307f,7.716465
seg_e64dfa,4.8439965
seg_e65e69,3.8930783
seg_e66697,5.625464
seg_e6b236,6.1196623
seg_e6bd3f,4.692991
seg_e6c973,6.406502
seg_e6e1df,3.1412685
seg_e6e24e,6.395136
seg_e71dda,4.9727488
seg_e72f10,7.2997904
seg_e742dc,9.0680895
seg_e76e6e,3.6475458
seg_e7ac12,2.9735832
seg_e7ced6,9.055033
seg_e7d1f8,2.5670457
seg_e7d3e7,8.438811
seg_e80726,4.095641
seg_e81b50,4.175949
seg_e8385f,11.292074
seg_e85f55,2.6926372
seg_e86e44,3.8024068
seg_e86ed1,10.935133
seg_e86f77,2.7527213
seg_e877a5,5.346983
seg_e8a2c4,4.7381353
seg_e8a4f4,4.6124487
seg_e8ac98,2.098174
seg_e8ad6b,4.2542353
seg_e8b2b3,7.627973
seg_e8bcde,3.3871324
seg_e8ce6a,3.2497888
seg_e8d02f,3.130102
seg_e90c0d,4.8846884
seg_e92526,3.4400163
seg_e9272e,4.110924
seg_e96140,4.5902295
seg_e98217,3.5988247
seg_e9a09f,2.7433996
seg_e9aa44,9.256798
seg_e9df42,7.385874
seg_e9e65b,6.105995
seg_ea0091,4.07262
seg_ea05c1,7.9789824
seg_ea096b,9.189819
seg_ea098b,7.721287
seg_ea4d3a,8.422129
seg_ea78c0,5.6745424
seg_ea8270,10.3248625
seg_ea9d37,4.136339
seg_ea9fa4,11.043161
seg_eaa0ec,5.67015
seg_eabb2c,9.785682
seg_eacccf,4.8889656
seg_ead30e,3.613956
seg_eb0b19,12.127525
seg_eb1d6e,3.4961452
seg_eb2e11,5.4765077
seg_eb32bc,2.5166183
seg_eb47a9,2.37703
seg_eb692c,11.290377
seg_eb7595,3.8661437
seg_eb7f91,4.61954
seg_eba22d,8.480183
seg_ebb79f,6.0732207
seg_ebd77b,10.868729
seg_ebe36c,4.871485
seg_ebec3e,3.2756753
seg_ec0e7b,6.3429494
seg_ec4645,4.797237
seg_ec73d5,3.1101904
seg_ec973c,11.522677
seg_eca2eb,4.500412
seg_ecaef0,7.240189
seg_eccb17,2.194497
seg_ecdca4,4.239382
seg_ecf28d,4.809486
seg_ecf81b,8.409262
seg_ed07b0,3.2056258
seg_ed3e4c,6.4419403
seg_ed52ac,9.628082
seg_ed7741,9.391541
seg_ed7dee,5.9749727
seg_ed7f69,3.7610207
seg_edda79,5.8727207
seg_edecaa,4.4494696
seg_ee1cfc,4.085273
seg_ee2781,8.928633
seg_ee4479,3.457943
seg_ee4ae5,2.6923385
seg_ee7224,3.0473433
seg_ee87e2,3.1835136
seg_ee8f87,4.306473
seg_eea20e,8.349768
seg_eebbc2,4.253519
seg_eee89d,3.8915567
seg_eefd4a,3.134035
seg_ef24bd,4.3320627
seg_ef27c8,3.159379
seg_ef47c4,8.12696
seg_ef644a,4.8963547
seg_ef660a,7.8284664
seg_ef74dc,6.290369
seg_ef779d,4.045408
seg_ef9105,10.40501
seg_efb639,7.0640903
seg_efbf3e,5.290062
seg_efc5fb,8.98494
seg_efd9ec,9.282295
seg_f003ca,6.8530893
seg_f01368,5.081366
seg_f0181d,4.383986
seg_f02d32,5.0466194
seg_f056d8,3.8950052
seg_f0574b,3.639616
seg_f073e2,4.715755
seg_f0ce4a,3.733614
seg_f0cedb,8.428874
seg_f0d278,2.147615
seg_f0db55,1.3512695
seg_f11620,3.5864546
seg_f11f77,4.595663
seg_f165f6,2.1720185
seg_f19f8e,7.9373655
seg_f1a771,2.705665
seg_f1b916,2.9834218
seg_f1f5b9,3.319775
seg_f21a22,3.5742202
seg_f21bf4,5.5246696
seg_f22163,10.810547
seg_f229bf,5.794983
seg_f24292,4.243985
seg_f2750c,5.5915546
seg_f2a20d,3.4573102
seg_f2ae5e,6.3053784
seg_f2b0c5,1.7468886
seg_f2cb5e,2.6949825
seg_f2f5a3,2.007415
seg_f3063a,5.2444377
seg_f30b2f,5.1743784
seg_f30f0c,7.684323
seg_f322b1,5.2982006
seg_f342a3,4.3898506
seg_f34877,6.633194
seg_f383fb,3.46842
seg_f3c578,4.2603025
seg_f43730,7.023031
seg_f43ab6,1.173171
seg_f455bc,9.752626
seg_f46cc1,3.3188853
seg_f48363,3.7326446
seg_f48db9,4.1692505
seg_f4ad4b,3.9590254
seg_f4d644,2.6677003
seg_f52cdc,10.394108
seg_f5406b,3.2329175
seg_f579ba,3.3144479
seg_f57ca1,11.289253
seg_f59974,8.710754
seg_f5a4ee,11.97906
seg_f5a6ab,6.594329
seg_f5d2dd,9.996048
seg_f5e682,2.2674475
seg_f60872,5.538582
seg_f618a8,7.060293
seg_f61b0e,5.401416
seg_f639cd,9.919096
seg_f639ec,4.6644955
seg_f650cc,2.6764467
seg_f6659e,3.4377015
seg_f66db1,6.4893904
seg_f679c6,7.9661207
seg_f67ce2,2.181131
seg_f6828d,2.4469166
seg_f69c38,3.6115642
seg_f6a217,3.3930254
seg_f6abc5,9.254157
seg_f6b70c,7.6239653
seg_f6bae8,5.694452
seg_f6c0cb,3.385782
seg_f6c928,6.9556646
seg_f6cfd4,6.89122
seg_f6d51b,2.6948056
seg_f6e1ca,3.8432853
seg_f6e89f,7.261051
seg_f6f523,3.2595463
seg_f6f683,4.8287992
seg_f7050a,4.1740875
seg_f70b66,5.5158424
seg_f71db8,4.8972692
seg_f7290f,3.1782684
seg_f734c8,9.664951
seg_f741af,3.0463376
seg_f77ee5,11.021021
seg_f7d792,2.0910282
seg_f7de40,9.412186
seg_f80e44,4.8175836
seg_f83d28,4.146245
seg_f865be,2.6702209
seg_f86c41,4.5340242
seg_f88d4a,3.290128
seg_f8db0a,2.9608703
seg_f8dd7e,4.7318125
seg_f931de,4.3887453
seg_f93ce5,3.0472918
seg_f95fd3,7.7074623
seg_f96d0e,3.0734997
seg_f96d5a,6.237659
seg_f97274,3.6396484
seg_f99b64,5.2251215
seg_f9e4f2,10.30868
seg_f9eea3,4.5451555
seg_fa0ac7,5.497396
seg_fa34c7,8.432735
seg_fa488e,2.4466815
seg_fa4df0,3.613425
seg_fa6383,6.8012304
seg_fa796b,3.988928
seg_fa9f00,3.9778106
seg_fad815,3.9381497
seg_fb00b3,9.513859
seg_fb11ba,5.689853
seg_fb1f5c,9.500048
seg_fb4c26,4.4171505
seg_fb74f0,6.235011
seg_fb76ca,5.379038
seg_fb8af5,3.250637
seg_fb9491,4.91158
seg_fb9b2e,7.8749
seg_fbce13,2.5310311
seg_fbd66b,3.831915
seg_fbddb9,8.965978
seg_fbe3c2,5.3540006
seg_fbf17a,9.331493
seg_fbff25,2.3924017
seg_fc407c,3.773191
seg_fc57d4,1.7328148
seg_fc8fd6,2.6275272
seg_fcb7d0,10.515651
seg_fcca66,3.0953996
seg_fcd32e,5.2434464
seg_fd19b8,8.682911
seg_fd374e,5.662199
seg_fd6340,5.042674
seg_fd8add,5.0760746
seg_fd9ac1,4.494726
seg_fdba93,3.495926
seg_fdc1d4,4.007985
seg_fdd50e,2.1036835
seg_fde767,4.811506
seg_fde86d,6.8752384
seg_fdff11,1.579027
seg_fe2aac,3.8816261
seg_fe5945,3.193396
seg_fe70c0,6.3703413
seg_fe73b1,9.806419
seg_fe86f5,4.213135
seg_fea3e2,8.355637
seg_feb312,6.265671
seg_fedbd1,8.034537
seg_ff0f1b,3.7136517
seg_ff1a62,8.147379
seg_ff2f2d,6.2841473
seg_ff4236,4.196085
seg_ff7478,5.290863
seg_ff79d9,3.2542748
seg_ffbd6a,2.208261
seg_ffe7cc,9.555541
